,Bail Status,Days in Court,Offence Location,Date,Proceeding,Court,Offence Number,Offence,Election,Discharge Available,SS Available,CSO Available,Maximum (Summary)(Years),Maximum (Indictable)(Years),Has Lawyer,Not in Custody,Custody Unknown,Is In Custody,Abbotsford,New Westminster,North Vancouver,Port Coquitlam,Richmond,Surrey,Vancouver,Victoria
180,6.0,28,Squamish BC,2023-03-22,FXD,001,163.1 4,Possession of Child Pornography,1,1,1,1,2,10,1,1,0,0,0,0,1,0,0,0,0,0
181,,0,North Vancouver BC,2023-03-22,FA,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
182,,70,North Vancouver BC,2023-03-22,APW,001,267 b,ACBH,1,0,0,0,2,10,0,0,1,0,0,0,1,0,0,0,0,0
183,,70,North Vancouver BC,2023-03-22,FXD,001,267 b,ACBH,1,0,0,0,2,10,0,0,1,0,0,0,1,0,0,0,0,0
184,2.0,77,Burnaby BC,2023-03-22,FXD,001,346 1.1 b,Extortion w/o firearm,3,0,0,0,5,25,1,1,0,0,0,0,1,0,0,0,0,0
185,,58,,2023-03-22,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0
186,6.0,0,Vancouver BC,2023-03-22,FAW,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
187,6.0,50,Burnaby BC,2023-03-22,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0
188,,48,North Vancouver BC,2023-03-22,CLC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0
189,2.0,59,North Vancouver BC,2023-03-22,CLC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,1,0,0,0,0,0
190,,42,North Vancouver BC,2023-03-22,APW,002,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
191,,42,North Vancouver BC,2023-03-22,PAR,001,403 1 a,Identity fraud - to gain advantage,1,0,0,0,2,10,1,1,0,0,0,0,1,0,0,0,0,0
192,0.0,28,West Vancouver BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
193,2.0,91,North Vancouver BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
194,0.0,112,North Vancouver BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0
195,,70,West Vancouver BC,2023-03-22,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0
196,,70,North Vancouver BC,2023-03-22,FXD,001,177,Trespass at night,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0
197,6.0,56,North Vancouver BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
198,2.0,43,Nanaimo BC,2023-03-22,FAW,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
199,0.0,126,North Vancouver BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
200,6.0,0,West Vancouver BC,2023-03-22,FAW,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
201,0.0,56,North Vancouver BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0
202,0.0,140,West Vancouver BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
203,2.0,34,Squamish BC,2023-03-22,CLC,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
204,2.0,34,Squamish BC,2023-03-22,CLC,001,264.1 1,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
205,2.0,189,North Vancouver BC,2023-03-22,FXD,001,264,Criminal Harrassment,1,0,0,0,2,5,1,0,1,0,0,0,1,0,0,0,0,0
206,2.0,189,North Vancouver BC,2023-03-22,FXD,001,264,Criminal Harrassment,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
207,2.0,82,North Vancouver BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
208,6.0,49,West Vancouver BC,2023-03-22,APW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
209,,42,North Vancouver BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
210,2.0,112,Squamish BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
211,2.0,378,North Vancouver BC,2023-03-22,APW,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
212,,0,Whistler BC,2023-03-22,FAW,001,102 a,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
213,2.0,154,North Vancouver BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
214,2.0,7,North Vancouver BC,2023-03-22,FAW,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
215,0.0,35,North Vancouver BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
216,,0,North Vancouver BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
217,,70,North Vancouver BC,2023-03-22,PAR,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
218,,28,North Vancouver BC,2023-03-22,CLC,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
219,,309,Mount Currie BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
220,2.0,309,Mount Currie BC,2023-03-22,FXD,001,810 1 a,Peace bond,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0
221,,601,Squamish BC,2023-03-22,FAW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
222,,28,West Vancouver BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0
223,,56,Squamish BC,2023-03-22,CLC,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
224,,0,North Vancouver BC,2023-03-22,FA,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
225,,70,North Vancouver BC,2023-03-22,APW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
226,6.0,28,North Vancouver BC,2023-03-22,CLC,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0
227,,28,West Vancouver BC,2023-03-22,CLC,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
228,2.0,72,West Vancouver BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
229,2.0,107,West Vancouver BC,2023-03-22,APW,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,1,0,0,0,0,0
230,0.0,0,West Vancouver BC,2023-03-22,FA,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
231,2.0,227,North Vancouver BC,2023-03-22,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,1,0,0,0,0,0
232,6.0,70,North Vancouver BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,1,0,0,0,0,0
233,,8,North Vancouver BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0
234,,308,Whistler BC,2023-03-22,FT,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,1,0,0,0,0,0
235,2.0,524,Maple Ridge BC,2023-03-22,APW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
236,2.0,378,Maple Ridge BC,2023-03-22,APW,001,348 1 d,Break and enter with intent (dwelling),3,0,0,0,2,25,1,1,0,0,0,0,0,1,0,0,0,0
237,2.0,328,Pitt Meadows BC,2023-03-22,APW,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
238,2.0,215,Pitt Meadows BC,2023-03-22,APW,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
239,6.0,6,Vancouver BC,2023-03-22,JIR,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
240,2.0,785,Coquitlam BC,2023-03-22,JIR,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
241,2.0,225,Vancouver BC,2023-03-22,APP,001,56.1 1,Possess ID docs,1,0,0,0,2,5,1,0,0,1,0,0,0,1,0,0,0,0
242,,153,Pitt Meadows BC,2023-03-22,FXD,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
243,7.0,1403,Maple Ridge BC,2023-03-22,JIR,001,268 2,Agg assault,3,0,0,0,5,14,1,0,0,1,0,0,0,1,0,0,0,0
244,7.0,1127,Maple Ridge BC,2023-03-22,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
245,2.0,112,Maple Ridge BC,2023-03-22,AHR,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
246,2.0,56,Maple Ridge BC,2023-03-22,AHR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
247,7.0,3,Maple Ridge BC,2023-03-22,JIR,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,0,0,1,0,0,0,1,0,0,0,0
248,8.0,133,Maple Ridge BC,2023-03-22,IGP,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
249,3.0,176,New Westminster BC,2023-03-22,ARB,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
250,3.0,176,Maple Ridge BC,2023-03-22,ARB,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
251,3.0,113,Maple Ridge BC,2023-03-22,ARB,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
252,6.0,6,Maple Ridge BC,2023-03-22,JIR,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0
253,6.0,6,Maple Ridge BC,2023-03-22,JIR,001,129 a,Obstruct a Peace Officer,1,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0
254,3.0,77,Surrey BC,2023-03-22,ARB,001,90 1,Carrying concealed weapon,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
255,,57,Maple Ridge BC,2023-03-22,JIR,001,434,Arson (damage to property),3,0,0,0,5,14,0,0,1,0,0,0,0,1,0,0,0,0
256,,33,Burnaby BC,2023-03-22,JIR,001,266,Assault,1,0,0,0,2,5,0,0,1,0,0,0,0,1,0,0,0,0
257,,160,Coquitlam BC,2023-03-22,JIR,001,348 1 a,Break and enter with intent (not dwelling),1,0,0,0,2,10,0,0,1,0,0,0,0,1,0,0,0,0
258,,114,Coquitlam BC,2023-03-22,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,0
259,,104,Coquitlam BC,2023-03-22,JIR,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,0,0,1,0,0,0,1,0,0,0,0
260,,44,Coquitlam BC,2023-03-22,ARB,001,355 b,PSP Under,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
261,,44,Coquitlam BC,2023-03-22,FXD,001,355 b,PSP Under,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
262,,33,Coquitlam BC,2023-03-22,JIR,001,95 1,DWP,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0
263,,60,Surrey BC,2023-03-22,JIR,001,355 a,PSP Over,1,0,0,0,2,10,1,0,0,1,0,0,0,1,0,0,0,0
264,,279,Maple Ridge BC,2023-03-22,JIR,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
265,,284,Coquitlam BC,2023-03-22,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
266,,279,Maple Ridge BC,2023-03-22,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
267,,277,Maple Ridge BC,2023-03-22,JIR,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
268,2.0,201,Coquitlam BC,2023-03-22,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
269,2.0,201,Maple Ridge BC,2023-03-22,JIR,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0
270,2.0,100,Coquitlam BC,2023-03-22,DSP,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
271,0.0,786,Port Coquitlam BC,2023-03-22,FT,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
272,2.0,884,Coquitlam BC,2023-03-22,CNT,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,1,0,0,0,0
273,0.0,83,Maple Ridge BC,2023-03-22,IGP,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
274,2.0,180,Surrey BC,2023-03-22,IGP,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
275,0.0,898,Coquitlam BC,2023-03-22,FT,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
276,6.0,660,Coquitlam BC,2023-03-22,DEC,001,151,Sexual Interference w/ child,1,1,1,1,2,14,1,1,0,0,0,0,0,1,0,0,0,0
277,2.0,4,Maple Ridge BC,2023-03-22,CLC,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
278,3.0,58,Coquitlam BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
279,3.0,23,Coquitlam BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
280,2.0,262,Maple Ridge BC,2023-03-22,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
281,0.0,371,Coquitlam BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,0,1,0,0,0,0,1,0,0,0,0
282,,63,Maple Ridge BC,2023-03-22,FXD,001,267 b,ACBH,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
283,2.0,162,Port Coquitlam BC,2023-03-22,FXD,001,349 1,Being unlawfully in a dwelling-house,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
284,,0,Coquitlam BC,2023-03-22,APW,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
285,2.0,170,Coquitlam BC,2023-03-22,APW,001,430,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
286,2.0,7,Maple Ridge BC,2023-03-22,CLC,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
287,2.0,191,Coquitlam BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
288,2.0,497,Maple Ridge BC,2023-03-22,FXD,001,355 b,PSP Under,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
289,2.0,442,Maple Ridge BC,2023-03-22,FXD,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
290,0.0,100,Maple Ridge BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
291,0.0,121,Coquitlam BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0
292,2.0,170,Port Coquitlam BC,2023-03-22,FXD,001,430 4,Mischief,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
293,2.0,45,Coquitlam BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
294,6.0,107,Maple Ridge BC,2023-03-22,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
295,,98,Coquitlam BC,2023-03-22,CLC,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
296,2.0,6,Port Coquitlam BC,2023-03-22,CLC,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
297,6.0,29,Coquitlam BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
298,2.0,35,Maple Ridge BC,2023-03-22,APW,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
299,2.0,350,Burnaby BC,2023-03-22,FXD,001,271,Sexual Assault,1,0,0,0,2,14,1,1,0,0,0,0,0,1,0,0,0,0
300,2.0,459,Coquitlam BC,2023-03-22,FXD,001,175 1 a,Causing a disturbance,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
301,2.0,152,Coquitlam BC,2023-03-22,FXD,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
302,2.0,758,Coquitlam BC,2023-03-22,FXD,001,320.13 1,Dangerous driving,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
303,2.0,62,Port Coquitlam BC,2023-03-22,APP,001,742.6,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
304,2.0,484,Coquitlam BC,2023-03-22,FXD,002,355 a,PSP Over,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
305,6.0,62,Port Coquitlam BC,2023-03-22,APP,001,742.6,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
306,6.0,93,Maple Ridge BC,2023-03-22,FXD,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
307,6.0,84,Port Coquitlam BC,2023-03-22,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
308,2.0,156,Maple Ridge BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
309,2.0,35,Coquitlam BC,2023-03-22,FXD,001,102,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
310,0.0,57,Maple Ridge BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0
311,0.0,28,Maple Ridge BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0
312,,147,Maple Ridge BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
313,,7,Maple Ridge BC,2023-03-22,APW,001,810 1 a,Peace bond,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
314,2.0,617,Port Moody BC,2023-03-22,FXD,001,348 1 b,Break and enter with intent (not dwelling),1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
315,2.0,65,Port Coquitlam BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
316,2.0,21,Port Coquitlam BC,2023-03-22,FXD,001,145 4 a,Fail to comply with UT,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
317,2.0,21,Port Coquitlam BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
318,2.0,62,Maple Ridge BC,2023-03-22,FXD,001,151,Sexual Interference w/ child,1,1,1,1,2,14,0,1,0,0,0,0,0,1,0,0,0,0
319,0.0,29,Maple Ridge BC,2023-03-22,CLC,001,267 a,Assault w/ weapon,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
320,3.0,172,Surrey BC,2023-03-22,FXD,001,320.17,Flight from police,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
321,0.0,161,Port Coquitlam BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
322,2.0,482,Maple Ridge BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
323,2.0,42,Maple Ridge BC,2023-03-22,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
324,2.0,42,Maple Ridge BC,2023-03-22,FXD,001,344,Robbery (with firearm),3,1,1,1,5,25,0,1,0,0,0,0,0,1,0,0,0,0
325,2.0,42,Maple Ridge BC,2023-03-22,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
326,2.0,47,Coquitlam BC,2023-03-22,FXD,001,267 c,Assault by choking,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
327,2.0,168,Maple Ridge BC,2023-03-22,FXD,001,266,Assault,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
328,2.0,4,Maple Ridge BC,2023-03-22,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
329,2.0,4,Abbotsford BC,2023-03-22,FXD,001,145 5 a,Fail to comply with Order,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
330,2.0,219,Maple Ridge BC,2023-03-22,AHR,001,267 c,Assault by choking,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
331,2.0,41,Port Coquitlam BC,2023-03-22,FXD,001,127 1,Disobey Court Order,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
332,2.0,77,Maple Ridge BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
333,0.0,51,Maple Ridge BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0
334,3.0,326,Maple Ridge BC,2023-03-22,FXD,001,88 1,Possession of a weapon for a dangerous purpose,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
335,,62,Maple Ridge BC,2023-03-22,FXD,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
336,0.0,0,Maple Ridge BC,2023-03-22,APW,001,334 b,"Theft under $5,000",1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
337,6.0,258,Coquitlam BC,2023-03-22,FXD,001,810 1 a,Peace bond,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
338,2.0,221,Coquitlam BC,2023-03-22,FXD,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
339,0.0,0,Maple Ridge BC,2023-03-22,FA,001,144 1 b,Escape lawful custody,1,0,0,0,2,10,0,0,1,0,0,0,0,1,0,0,0,0
340,0.0,146,Maple Ridge BC,2023-03-22,FXD,001,91 1,Unauthorized possession of firearm,1,0,0,0,2,5,1,0,1,0,0,0,0,1,0,0,0,0
341,,35,Maple Ridge BC,2023-03-22,FXD,001,267 a,Assault w/ weapon,1,0,0,0,2,10,1,1,0,0,0,0,0,1,0,0,0,0
342,2.0,238,Port Moody BC,2023-03-22,APW,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
343,0.0,219,Maple Ridge BC,2023-03-22,FXD,001,320.14 1 a,Driving Impaired,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
344,2.0,13,Maple Ridge BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
345,0.0,9,Maple Ridge BC,2023-03-22,CLC,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
346,2.0,170,Pitt Meadows BC,2023-03-22,FXD,001,151,Sexual Interference w/ child,1,1,1,1,2,14,1,1,0,0,0,0,0,1,0,0,0,0
347,2.0,37,Maple Ridge BC,2023-03-22,FXD,001,264.1 1 a,Utt Threats,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
348,,51,Coquitlam BC,2023-03-22,FXD,001,264.1 1,Utt Threats,1,0,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0
349,2.0,25,Port Coquitlam BC,2023-03-22,CLC,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
350,0.0,42,Coquitlam BC,2023-03-22,CLC,001,266,Assault,1,0,0,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0
351,2.0,53,Maple Ridge BC,2023-03-22,CLC,001,430 4,Mischief,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
352,0.0,132,Port Moody BC,2023-03-22,FXD,001,95 1,DWP,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0
353,0.0,97,Coquitlam BC,2023-03-22,FXD,001,733.1,Breach of Probation,1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
354,0.0,13,Coquitlam BC,2023-03-22,FXD,001,733.1 1,Breach of Probation,1,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0
355,0.0,48,Maple Ridge BC,2023-03-22,CWI,001,334 b,"Theft under $5,000",1,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0
356,2.0,34,Maple Ridge BC,2023-03-22,CLC,001,267 b,ACBH,1,0,0,0,2,10,0,1,0,0,0,0,0,1,0,0,0,0
357,,21,Richmond BC,2023-03-22,FXD,001,267 c,Assault by choking,1,0,0,0,2,10,0,1,0,0,0,0,0,0,1,0,0,0
